FlightID,RouteCode,Origin,Destination,FlightDate,FlightDurationMins,AircraftType,SeatsAvailable,SeatsSold,Revenue,OperationalCost
1614,HYD-MAA,HYD,MAA,2023-12-25,132,B737,170,67,485647.46,266138.88
1615,JFK-BLR,JFK,BLR,2023-07-30,514,B737,272,120,758891.06,235760.9
1616,DEL-JFK,DEL,JFK,2023-11-15,596,A320,297,210,1089716.35,665138.41
1617,SIN-MAA,SIN,MAA,2023-05-08,614,ATR72,216,89,132860.9,1483867.37
1618,CCU-MAA,CCU,MAA,2023-02-11,450,A380,128,109,433969.77,236086.69
1619,SIN-MAA,SIN,MAA,2023-08-19,595,A320,122,96,258148.62,740513.84
1620,SIN-DXB,SIN,DXB,2024-03-07,118,A320,297,121,834449.27,1586319.87
1621,MAA-JFK,MAA,JFK,2023-12-03,489,A380,191,71,77424.28,997247.83
1622,SIN-HYD,SIN,HYD,2024-05-21,286,ATR72,211,118,203875.46,1190402.07
1623,SIN-JFK,SIN,JFK,2024-01-20,681,ATR72,270,147,190322.17,396453.32
1624,DEL-BLR,DEL,BLR,2023-05-01,842,B737,192,157,1052996.61,1008651.23
1625,BOM-DXB,BOM,DXB,2024-03-26,531,ATR72,233,59,447301.36,1361091.91
1626,DXB-BOM,DXB,BOM,2023-08-10,640,B737,106,90,685948.35,149734.12
1627,DXB-BOM,DXB,BOM,2024-04-12,319,A380,274,138,478397.58,1859541.9
1628,MAA-LHR,MAA,LHR,2023-02-18,392,B777,278,212,602549.77,1590319.67
1629,HYD-JFK,HYD,JFK,2023-11-26,818,B777,292,139,898882.08,545093.83
1630,SIN-DEL,SIN,DEL,2023-12-08,420,ATR72,237,108,347299.81,638994.19
1631,DEL-SIN,DEL,SIN,2023-11-17,696,B777,263,97,610707.28,540024.35
1632,SIN-CCU,SIN,CCU,2023-12-12,885,B777,192,90,694364.25,537813.24
1633,DEL-MAA,DEL,MAA,2023-11-14,578,ATR72,175,146,718239.53,333030.29
1634,JFK-DEL,JFK,DEL,2023-07-23,155,A320,282,203,1502784.87,1385121.71
1635,MAA-BLR,MAA,BLR,2023-12-15,605,A380,201,84,625699.9,289938.75
1636,MAA-DEL,MAA,DEL,2023-11-28,290,B777,110,65,314334.18,543249.55
1637,MAA-BOM,MAA,BOM,2024-05-21,289,B737,162,162,418094.23,780345.79
1638,HYD-BLR,HYD,BLR,2023-01-13,363,B737,105,104,549696.53,629492.9
1639,DXB-JFK,DXB,JFK,2023-07-16,482,B737,232,198,751868.93,1013337.15
1640,DXB-MAA,DXB,MAA,2024-01-08,882,A380,210,144,511430.65,1373008.59
1641,HYD-DXB,HYD,DXB,2024-01-01,138,B737,182,113,742285.65,798896.73
1642,DEL-JFK,DEL,JFK,2024-05-02,608,A380,126,79,477218.75,661361.42
1643,LHR-HYD,LHR,HYD,2024-04-21,335,ATR72,113,108,575817.29,438691.34
1644,DXB-DEL,DXB,DEL,2023-06-25,82,ATR72,214,193,1071525,1359802.68
1645,SIN-BLR,SIN,BLR,2023-03-07,758,A380,116,85,424003.41,774134.93
1646,BOM-LHR,BOM,LHR,2024-03-17,781,B737,201,105,591423.61,546904.26
1647,MAA-DXB,MAA,DXB,2023-08-27,643,ATR72,204,86,547312.75,1402929.84
1648,JFK-CCU,JFK,CCU,2023-01-07,684,A320,282,243,852552.52,434854.43
1649,DEL-BLR,DEL,BLR,2024-02-28,807,B737,287,99,271418.08,1299954.42
1650,BLR-HYD,BLR,HYD,2023-01-31,724,B777,286,80,265802.46,395767.04
1651,DXB-SIN,DXB,SIN,2024-02-22,450,B777,135,93,212126.23,368470.54
1652,BLR-SIN,BLR,SIN,2023-09-16,571,A320,147,83,316229.53,324159.88
1653,DEL-DXB,DEL,DXB,2024-04-07,829,A320,234,115,131422.61,1066616.1
1654,LHR-BOM,LHR,BOM,2024-01-18,157,B737,100,83,90308.1,282652.99
1655,MAA-BOM,MAA,BOM,2024-01-19,131,B737,148,131,700339.99,285207.48
1656,HYD-DXB,HYD,DXB,2023-04-10,759,B737,253,145,727594.79,1600707.71
1657,BLR-JFK,BLR,JFK,2023-06-02,893,B777,107,89,113156.38,442237.1
1658,DEL-CCU,DEL,CCU,2023-10-26,170,A380,274,96,492551.45,503554.16
1659,DEL-LHR,DEL,LHR,2023-07-17,677,B737,256,136,1028802.99,1678684.19
1660,LHR-DXB,LHR,DXB,2024-04-03,179,ATR72,116,93,253290.63,194481.49
1661,SIN-HYD,SIN,HYD,2024-02-18,102,A380,115,111,741075.02,740593.33
1662,JFK-DEL,JFK,DEL,2024-06-16,153,A380,234,194,974967.86,958917.78
1663,DXB-JFK,DXB,JFK,2023-07-25,349,A380,134,107,678878.44,350590.46
1664,DXB-SIN,DXB,SIN,2024-03-21,446,A320,225,56,248565.85,628512.73
1665,SIN-DXB,SIN,DXB,2023-11-10,569,A380,297,225,1325770.1,1209030.81
1666,BOM-MAA,BOM,MAA,2023-04-02,374,ATR72,291,280,1399698.82,545573.87
1667,CCU-BOM,CCU,BOM,2023-01-29,108,A380,198,98,339311.21,818558.68
1668,DXB-JFK,DXB,JFK,2024-06-20,242,ATR72,194,61,449852.72,273857.1
1669,BLR-MAA,BLR,MAA,2023-11-24,134,B737,226,102,509797.77,1039759.48
1670,BOM-SIN,BOM,SIN,2023-07-30,765,A320,174,50,366538.53,850770.21
1671,CCU-BLR,CCU,BLR,2024-02-04,293,A380,202,61,127581.68,911476.55
1672,JFK-MAA,JFK,MAA,2024-03-08,756,ATR72,281,271,1982260.58,764427.72
1673,MAA-SIN,MAA,SIN,2023-01-11,485,B777,196,121,834711.21,387076.17
1674,SIN-MAA,SIN,MAA,2023-01-11,701,B777,110,94,598769.31,175901.78
1675,HYD-DEL,HYD,DEL,2023-04-28,178,B737,225,67,152995.17,636693.1
1676,MAA-SIN,MAA,SIN,2023-10-19,609,A380,172,159,793530.58,253295.92
1677,DEL-SIN,DEL,SIN,2023-07-26,148,ATR72,227,101,190870.33,1582748.98
1678,SIN-LHR,SIN,LHR,2023-04-22,174,B737,109,103,382794.04,143702.31
1679,DEL-MAA,DEL,MAA,2024-03-22,690,A380,212,86,352098.34,1180539.96
1680,LHR-HYD,LHR,HYD,2023-08-04,802,A380,111,86,94555.11,193895.39
1681,MAA-BLR,MAA,BLR,2023-12-25,533,B737,264,64,239307.72,461790.02
1682,MAA-JFK,MAA,JFK,2023-03-07,290,B737,260,99,331770.82,1370543.91
1683,BOM-LHR,BOM,LHR,2023-03-13,311,ATR72,235,123,602450.55,396880.55
1684,CCU-BOM,CCU,BOM,2023-04-25,761,A320,204,182,862664.78,945587.86
1685,BLR-DXB,BLR,DXB,2024-01-15,99,B737,126,79,82263.59,103472.45
1686,BOM-SIN,BOM,SIN,2023-05-03,289,A320,244,189,286801.47,1176799.38
1687,SIN-DXB,SIN,DXB,2023-10-17,762,ATR72,199,165,1216328.45,452436.07
1688,SIN-MAA,SIN,MAA,2023-12-20,711,B777,222,89,371981.05,1388067.15
1689,HYD-BLR,HYD,BLR,2023-10-21,712,B737,199,115,824959.68,613334.75
1690,BOM-SIN,BOM,SIN,2023-11-04,207,A320,217,155,926094.12,902132.12
1691,HYD-SIN,HYD,SIN,2023-05-09,701,A380,153,101,398746.44,518654.53
1692,SIN-LHR,SIN,LHR,2024-02-02,534,A380,186,133,752462.66,302307.85
1693,LHR-HYD,LHR,HYD,2023-09-09,282,B737,245,99,755967.47,1303817.03
1694,JFK-CCU,JFK,CCU,2024-04-19,621,B777,195,128,319308.26,326869.77
1695,DEL-JFK,DEL,JFK,2024-04-08,367,ATR72,205,63,150939.7,593195.29
1696,BLR-SIN,BLR,SIN,2024-06-13,502,B737,213,56,328036.09,680112.87
1697,BLR-CCU,BLR,CCU,2023-06-09,716,B777,247,100,205478.28,682273.84
1698,HYD-BLR,HYD,BLR,2024-05-13,383,ATR72,295,206,971108.06,1384768.6
1699,BOM-BLR,BOM,BLR,2023-03-08,147,A320,102,53,175989.7,138482.47
1700,CCU-HYD,CCU,HYD,2023-06-04,278,A380,116,96,514811.69,319707.62
1701,SIN-LHR,SIN,LHR,2023-12-13,780,B737,174,88,150523.69,745364.3
1702,BLR-HYD,BLR,HYD,2024-03-01,181,ATR72,258,154,324626.29,1089893
1703,SIN-MAA,SIN,MAA,2023-09-13,176,B737,213,74,465438.88,349471.7
1704,DXB-LHR,DXB,LHR,2024-01-24,548,B737,296,55,280677.52,2049561.11
1705,CCU-LHR,CCU,LHR,2023-07-06,518,A320,225,221,1097813.31,1415417.39
1706,DEL-DXB,DEL,DXB,2023-03-12,241,B737,259,126,723443.13,1679339.64
1707,DEL-MAA,DEL,MAA,2023-11-25,359,A320,190,176,195657.22,1201654.19
1708,DXB-BLR,DXB,BLR,2024-01-09,318,B737,231,121,952784.83,1479909.63
1709,BOM-LHR,BOM,LHR,2023-11-23,230,A320,266,111,655300.07,646726.6
1710,DXB-CCU,DXB,CCU,2023-02-11,339,B777,268,70,233130.24,266530.72
1711,JFK-BOM,JFK,BOM,2023-01-20,369,B777,151,110,402613.04,154487.43
1712,MAA-SIN,MAA,SIN,2023-12-10,435,ATR72,300,158,608357.71,876359.36
1713,CCU-MAA,CCU,MAA,2023-07-17,560,A380,168,60,443610.09,1091397.2
1714,DEL-DXB,DEL,DXB,2024-06-05,176,A320,132,63,170145.81,250544.55
1715,DEL-HYD,DEL,HYD,2023-08-31,857,A320,119,51,309149.24,638592.3
1716,CCU-DEL,CCU,DEL,2023-06-09,656,B777,261,134,871391.47,380058.54
1717,DEL-BOM,DEL,BOM,2023-05-23,264,A320,147,61,367694.63,201071.41
1718,DXB-HYD,DXB,HYD,2023-08-04,111,A320,199,132,709917.41,396877.49
1719,HYD-LHR,HYD,LHR,2023-07-10,540,A380,287,223,1146818.61,1761483.55
1720,SIN-BLR,SIN,BLR,2024-06-03,66,A320,145,75,213212.34,905480.81
1721,JFK-HYD,JFK,HYD,2023-05-07,779,A320,148,73,506642.93,812368.25
1722,HYD-BLR,HYD,BLR,2024-02-09,710,ATR72,175,126,489632.71,835045.55
1723,HYD-SIN,HYD,SIN,2023-09-14,413,B737,235,51,284778.65,1598578.59
1724,MAA-CCU,MAA,CCU,2023-06-15,126,A320,116,113,385280.59,619911.88
1725,JFK-DXB,JFK,DXB,2023-03-23,750,B777,103,97,554986.26,285728.99
1726,CCU-DEL,CCU,DEL,2023-09-26,804,A380,215,141,873544.14,812438.26
1727,SIN-MAA,SIN,MAA,2024-05-15,380,ATR72,290,98,254484.58,538654.19
1728,CCU-SIN,CCU,SIN,2024-04-21,532,A380,203,168,1189570.42,746884.5
1729,BLR-HYD,BLR,HYD,2024-01-30,489,A320,135,90,330318.13,836399.67
1730,BLR-SIN,BLR,SIN,2024-01-10,74,B777,269,94,193383.43,1793010.41
1731,HYD-DEL,HYD,DEL,2023-01-17,460,B777,138,84,282341.35,128949.98
1732,DXB-BLR,DXB,BLR,2023-11-07,622,A380,158,74,326025.01,835365.13
1733,DXB-SIN,DXB,SIN,2023-06-13,559,A320,190,77,113062.38,532826.79
1734,SIN-MAA,SIN,MAA,2023-05-25,300,ATR72,226,105,411013.88,198970.19
1735,MAA-BLR,MAA,BLR,2023-12-13,705,A380,275,208,832620.26,427749.8
1736,BLR-JFK,BLR,JFK,2023-10-16,409,A380,276,271,514069.28,1188188.74
1737,SIN-DEL,SIN,DEL,2023-01-19,517,A380,206,113,278679.69,581423.43
1738,HYD-DXB,HYD,DXB,2024-05-02,865,A380,242,137,690553.79,690323.5
1739,HYD-BLR,HYD,BLR,2023-11-26,860,ATR72,158,140,720978.09,358582.71
1740,HYD-LHR,HYD,LHR,2024-04-26,79,A380,230,74,272986.25,395554.88
1741,CCU-DEL,CCU,DEL,2024-05-17,533,ATR72,286,118,173280.42,919597.01
1742,HYD-CCU,HYD,CCU,2023-05-27,432,A320,221,113,289656.66,180983.53
1743,CCU-LHR,CCU,LHR,2023-05-30,862,A380,181,174,1374076.61,823474.04
1744,LHR-HYD,LHR,HYD,2023-07-12,671,ATR72,130,87,533652.73,696808.87
1745,HYD-JFK,HYD,JFK,2024-05-31,349,B737,196,158,932914.58,1193002.27
1746,MAA-CCU,MAA,CCU,2023-07-29,207,A380,106,51,283633.68,585831.95
1747,DEL-DXB,DEL,DXB,2024-04-21,854,B737,214,210,771568.6,379478.96
1748,SIN-CCU,SIN,CCU,2023-04-21,340,B777,170,75,445805.78,613813.49
1749,BLR-HYD,BLR,HYD,2023-11-27,77,A320,113,91,442990.35,348796.69
1750,CCU-SIN,CCU,SIN,2023-01-27,703,B777,265,132,497476.83,748620.99
1751,BOM-CCU,BOM,CCU,2023-11-28,639,ATR72,110,106,485687.61,580933.69
1752,BLR-LHR,BLR,LHR,2023-03-07,129,B737,138,63,293546.24,914769.06
1753,HYD-DEL,HYD,DEL,2024-01-04,425,A380,120,102,347311.19,147764.94
1754,DXB-JFK,DXB,JFK,2023-03-05,597,B777,264,252,950526.66,464877.83
1755,DEL-MAA,DEL,MAA,2024-04-04,222,A320,295,283,2003825.48,651907.57
1756,BOM-JFK,BOM,JFK,2023-01-25,113,B737,222,60,77713.87,1221637.58
1757,BLR-HYD,BLR,HYD,2024-05-27,387,A380,199,151,171353.31,1103719.15
1758,SIN-BOM,SIN,BOM,2024-02-29,623,A320,110,62,317916.2,230426.57
1759,JFK-SIN,JFK,SIN,2023-01-08,417,A320,248,144,657221.82,1473126.79
1760,DXB-HYD,DXB,HYD,2023-06-05,609,A320,260,240,1286290.31,636222.52
1761,CCU-JFK,CCU,JFK,2024-02-02,223,B737,293,205,572759.26,590040.2
1762,MAA-SIN,MAA,SIN,2023-05-03,726,A380,215,57,234771.83,1461990.45
1763,LHR-DXB,LHR,DXB,2023-07-29,249,A320,110,74,490801.35,594598.74
1764,HYD-MAA,HYD,MAA,2023-11-02,766,B737,251,127,447874.17,285406.79
1765,HYD-CCU,HYD,CCU,2023-08-11,583,A320,179,53,133293.14,343984.07
1766,CCU-HYD,CCU,HYD,2024-05-26,797,B777,284,133,559290.31,915240.33
1767,BLR-LHR,BLR,LHR,2024-05-06,634,ATR72,173,151,1194027.73,1058003.29
1768,HYD-DEL,HYD,DEL,2023-04-20,60,A320,258,62,434010.03,1720880.67
1769,BOM-CCU,BOM,CCU,2024-03-31,450,ATR72,140,62,85235.42,298887.9
1770,HYD-SIN,HYD,SIN,2024-01-17,137,A380,206,55,169525.92,209492.75
1771,DEL-CCU,DEL,CCU,2023-05-26,329,B777,152,65,483329.89,822991.13
1772,BOM-LHR,BOM,LHR,2023-06-28,74,A320,122,80,334936.96,768103.22
1773,LHR-MAA,LHR,MAA,2023-10-04,83,ATR72,222,66,403922.52,388595.04
1774,DEL-SIN,DEL,SIN,2024-01-22,90,A320,227,160,1090105.36,762045.89
1775,BOM-DEL,BOM,DEL,2023-03-06,848,A380,281,122,735915.69,577941.56
1776,MAA-BOM,MAA,BOM,2023-10-06,252,B737,276,164,1094286.31,1924877.05
1777,BOM-SIN,BOM,SIN,2024-05-15,870,B737,283,267,1654781.03,729122.92
1778,DEL-DXB,DEL,DXB,2024-04-12,900,B777,239,91,328771.37,1527518.2
1779,LHR-JFK,LHR,JFK,2023-05-30,388,A380,204,94,475779.36,633844.62
1780,CCU-MAA,CCU,MAA,2023-06-01,893,B777,272,188,724698.72,1838882.05
1781,DEL-CCU,DEL,CCU,2023-05-21,400,A380,265,169,702259.42,1097924.98
1782,BLR-BOM,BLR,BOM,2023-12-18,578,B737,253,137,655062.39,1507495.73
1783,BLR-HYD,BLR,HYD,2023-07-30,769,B777,120,103,738001.29,832934.93
1784,LHR-BOM,LHR,BOM,2024-06-16,166,ATR72,101,66,497741.43,496995.65
1785,BLR-MAA,BLR,MAA,2023-12-09,560,A320,183,145,701677.47,594522.2
1786,DXB-HYD,DXB,HYD,2023-12-26,827,B777,276,242,1915588.28,607214.31
1787,SIN-BLR,SIN,BLR,2023-07-12,793,A320,229,77,343914.37,1483514.88
1788,MAA-HYD,MAA,HYD,2024-02-20,370,B737,238,213,357011.55,1392267.86
1789,BOM-DEL,BOM,DEL,2023-02-01,362,A320,153,73,495932.52,767904.77
1790,DEL-CCU,DEL,CCU,2024-04-08,181,B777,191,153,164318.81,860431.57
1791,CCU-SIN,CCU,SIN,2024-01-19,273,A380,209,208,1066589.8,787161.88
1792,JFK-BOM,JFK,BOM,2024-05-18,92,B777,181,139,169202.23,931048.67
1793,DXB-JFK,DXB,JFK,2023-04-11,492,ATR72,258,139,1062496.01,1301883.13
1794,BOM-SIN,BOM,SIN,2023-02-09,559,A320,221,114,547900.49,290478.21
1795,DEL-LHR,DEL,LHR,2024-01-24,827,A380,161,127,1001776.22,163080.33
1796,MAA-JFK,MAA,JFK,2024-04-07,281,ATR72,205,74,79332.27,327176.26
1797,BOM-JFK,BOM,JFK,2024-03-31,130,ATR72,146,109,318627.5,628283.22
1798,LHR-BOM,LHR,BOM,2023-09-17,659,A320,278,182,807660.13,1777538.34
1799,MAA-BLR,MAA,BLR,2023-02-10,357,ATR72,184,159,281067.8,323791.49
1800,DEL-MAA,DEL,MAA,2024-05-08,557,B737,101,74,475833.38,586019.82
1801,BLR-SIN,BLR,SIN,2023-02-14,369,B737,157,93,656483.2,693646.86
1802,SIN-HYD,SIN,HYD,2024-03-31,887,A320,125,71,140185.04,673776.2
1803,JFK-BOM,JFK,BOM,2024-03-24,568,A380,278,160,183002.12,1127592.01
1804,CCU-JFK,CCU,JFK,2023-04-19,488,B777,108,67,271620.54,556491.18
1805,DEL-BLR,DEL,BLR,2023-03-31,329,A380,221,152,691568.84,510076.43
1806,BLR-DEL,BLR,DEL,2023-01-25,225,A320,246,97,548291.2,877194.95
1807,LHR-CCU,LHR,CCU,2023-09-27,549,A320,268,97,492259.83,406896.07
1808,BOM-MAA,BOM,MAA,2023-07-27,210,A380,134,100,107835.53,157043
1809,BOM-BLR,BOM,BLR,2024-06-21,741,A380,249,185,196470.45,1558337.81
1810,BLR-DXB,BLR,DXB,2023-09-07,551,B737,148,134,579324.46,557686.64
1811,DEL-HYD,DEL,HYD,2024-02-02,626,ATR72,118,68,385531.2,721999.86
1812,BLR-DEL,BLR,DEL,2024-05-04,585,A320,244,92,251111.68,1334964.32
1813,CCU-HYD,CCU,HYD,2023-09-26,476,A320,292,160,208057.97,813810.71
1814,DXB-BOM,DXB,BOM,2023-07-17,747,A380,200,165,865434.17,1234999.93
1815,BLR-LHR,BLR,LHR,2024-06-05,476,B737,161,126,585749.99,625038.64
1816,DEL-SIN,DEL,SIN,2023-02-01,487,A320,243,71,421123.76,1365100.54
1817,BOM-DXB,BOM,DXB,2023-10-12,462,A380,218,216,1435898.81,1413966.91
1818,MAA-JFK,MAA,JFK,2023-12-01,375,B777,230,174,644262.31,1426272.81
1819,JFK-LHR,JFK,LHR,2023-05-21,540,A380,123,112,876577.69,504666.85
1820,JFK-DEL,JFK,DEL,2023-09-15,704,A380,169,161,486643.22,673264.07
1821,CCU-DXB,CCU,DXB,2023-09-03,639,B737,189,128,299894.5,543751.22
1822,DXB-MAA,DXB,MAA,2023-09-28,672,B777,271,218,505426.35,1246852.88
1823,BLR-CCU,BLR,CCU,2023-07-14,763,A380,282,188,915620.6,583085.71
1824,SIN-JFK,SIN,JFK,2023-06-27,180,A380,263,113,275735.46,1498484.36
1825,CCU-BLR,CCU,BLR,2024-05-23,443,B737,200,173,1041337.2,1316280.06
1826,SIN-JFK,SIN,JFK,2023-12-16,209,A380,255,68,188206.99,1732058.17
1827,LHR-DXB,LHR,DXB,2023-01-04,128,B737,165,113,472715.61,1145643.39
1828,JFK-MAA,JFK,MAA,2024-06-07,641,B777,150,84,113983.91,517767.79
1829,SIN-DEL,SIN,DEL,2024-05-02,507,B777,180,80,158247.32,281174.92
1830,BOM-DEL,BOM,DEL,2023-03-13,344,A320,240,187,538354.31,1358399.51
1831,DXB-HYD,DXB,HYD,2023-02-10,736,ATR72,115,51,90781.24,788484.25
1832,MAA-CCU,MAA,CCU,2024-03-16,306,B737,156,129,674106.15,851869.93
1833,LHR-CCU,LHR,CCU,2023-08-31,215,A320,241,199,640187.89,521333.2
1834,DXB-HYD,DXB,HYD,2023-01-18,224,A320,246,239,1266443.29,1682475.98
1835,SIN-DEL,SIN,DEL,2023-04-08,312,B777,156,80,337323.7,285009.48
1836,BLR-MAA,BLR,MAA,2023-10-14,169,A320,161,135,426527.05,707394.22
1837,JFK-DXB,JFK,DXB,2024-04-01,278,B737,125,60,231584.54,444203.13
1838,BLR-SIN,BLR,SIN,2024-01-25,83,ATR72,295,119,289872.26,1467486.12
1839,DXB-JFK,DXB,JFK,2023-12-17,389,A320,227,179,950394.21,1361309.35
1840,JFK-HYD,JFK,HYD,2024-01-17,207,A320,253,228,1318512.4,466523.46
1841,DXB-HYD,DXB,HYD,2023-08-12,381,A380,203,120,328963.15,528248.35
1842,HYD-SIN,HYD,SIN,2024-04-25,84,ATR72,162,132,776564.76,583835.69
1843,BOM-SIN,BOM,SIN,2023-12-20,428,B777,105,81,328377.48,373908.24
1844,DXB-DEL,DXB,DEL,2024-03-23,321,A380,158,84,299557.72,1103158.26
1845,SIN-BLR,SIN,BLR,2023-06-22,284,ATR72,265,182,945260.05,1543063.56
1846,BOM-SIN,BOM,SIN,2024-01-09,109,B737,123,70,115264.62,628645.54
1847,BOM-CCU,BOM,CCU,2023-03-23,597,A380,215,88,268582.13,1316380.84
1848,MAA-BLR,MAA,BLR,2023-08-23,479,A380,142,116,170224.47,881141.62
1849,JFK-BOM,JFK,BOM,2023-06-30,355,ATR72,220,158,1147783.74,498238.48
1850,HYD-DEL,HYD,DEL,2023-03-10,851,A320,168,154,998228.79,690565.78
1851,SIN-JFK,SIN,JFK,2024-01-13,800,B737,139,118,887955.99,322898.19
1852,BOM-DXB,BOM,DXB,2023-06-25,844,A380,231,55,247851.54,1466387.25
1853,DXB-BLR,DXB,BLR,2023-06-21,109,B777,139,66,177769.61,636009.58
1854,CCU-MAA,CCU,MAA,2024-04-18,311,B777,144,140,247678.66,336806.17
1855,JFK-BOM,JFK,BOM,2023-03-10,446,B737,100,68,287327.81,575279.59
1856,DXB-JFK,DXB,JFK,2024-02-18,597,B777,265,183,636391.36,1206864.7
1857,DXB-MAA,DXB,MAA,2024-06-20,477,B737,228,177,333411.16,233878.61
1858,DEL-DXB,DEL,DXB,2023-11-02,178,ATR72,205,147,533846.6,638875.36
1859,CCU-LHR,CCU,LHR,2023-07-23,828,A320,155,105,674677.96,845083.95
1860,SIN-BLR,SIN,BLR,2023-11-06,465,B737,136,52,379783.3,870769.21
1861,MAA-LHR,MAA,LHR,2024-02-13,537,B777,195,102,432795.7,658702.23
1862,BOM-MAA,BOM,MAA,2023-05-30,715,A320,175,97,133068.03,644622.02
1863,DXB-SIN,DXB,SIN,2023-03-21,672,A380,190,181,879885.72,199737.76
1864,SIN-DEL,SIN,DEL,2023-12-27,399,B737,179,179,386929.58,1244232.09
1865,BLR-JFK,BLR,JFK,2023-10-04,121,A320,230,105,568545.76,713425.93
1866,SIN-DXB,SIN,DXB,2023-12-09,877,ATR72,217,138,738632.4,556941.01
1867,BOM-JFK,BOM,JFK,2023-05-07,508,B777,210,181,226809.55,1182658.85
1868,JFK-LHR,JFK,LHR,2023-03-10,217,B777,184,162,991464.11,871841.51
1869,BLR-HYD,BLR,HYD,2023-07-21,155,ATR72,198,120,451295.5,209826.19
1870,MAA-BOM,MAA,BOM,2023-05-17,259,B777,245,99,388389.21,1450575.71
1871,BLR-SIN,BLR,SIN,2023-09-19,275,A320,116,70,490831.92,283753.13
1872,SIN-DEL,SIN,DEL,2023-08-13,539,B737,272,176,316740.01,1346505.06
1873,CCU-DXB,CCU,DXB,2024-04-25,324,ATR72,242,190,1372596.5,1415496.39
1874,CCU-DXB,CCU,DXB,2024-06-23,219,ATR72,233,224,661416.52,1044276.17
1875,HYD-MAA,HYD,MAA,2023-01-23,504,B777,169,92,697321.39,450136.15
1876,DXB-BOM,DXB,BOM,2023-11-04,880,A380,127,68,332186.7,766550
1877,HYD-MAA,HYD,MAA,2024-04-20,216,A320,278,188,853690.25,933634.97
1878,DXB-SIN,DXB,SIN,2023-12-06,366,A320,162,70,375298.49,1082264.99
1879,DEL-DXB,DEL,DXB,2023-02-28,506,B777,210,89,347060.87,1441822.92
1880,CCU-DXB,CCU,DXB,2023-05-02,375,B737,224,175,1311598.51,729643.48
1881,HYD-SIN,HYD,SIN,2024-03-16,300,A380,162,128,848858.44,467190.18
1882,JFK-CCU,JFK,CCU,2024-01-21,144,A320,121,60,394401.61,103169.1
1883,LHR-DXB,LHR,DXB,2024-05-19,154,B737,113,50,214922.85,113298.85
1884,MAA-DXB,MAA,DXB,2024-01-01,742,ATR72,122,55,118610.3,331908.05
1885,DEL-BOM,DEL,BOM,2023-03-26,100,ATR72,100,62,404661.52,636174.8
1886,SIN-DEL,SIN,DEL,2023-10-01,667,A380,257,184,276328.1,1181935.08
1887,BLR-DEL,BLR,DEL,2024-04-18,680,A380,140,132,849093.45,558925.78
1888,SIN-HYD,SIN,HYD,2023-10-18,92,B777,186,91,533656.89,1083204.27
1889,CCU-JFK,CCU,JFK,2023-11-10,360,B777,207,110,721578.28,1252797.48
1890,CCU-HYD,CCU,HYD,2023-09-04,532,B737,280,89,111924.94,325986.68
1891,DEL-HYD,DEL,HYD,2023-04-21,519,B737,138,59,175662.28,395082.26
1892,CCU-HYD,CCU,HYD,2024-05-08,505,B777,131,120,732679.58,350527.86
1893,HYD-LHR,HYD,LHR,2023-02-04,432,B737,200,99,338144.35,220651.11
1894,MAA-SIN,MAA,SIN,2023-07-11,892,B777,218,218,1692959.16,1233682.42
1895,CCU-LHR,CCU,LHR,2023-05-17,895,A380,290,231,913937.36,797989.5
1896,JFK-BLR,JFK,BLR,2023-01-08,862,B737,164,103,170208.98,1021429.71
1897,CCU-BLR,CCU,BLR,2023-02-13,203,B737,231,204,911370.72,582754.4
1898,HYD-BLR,HYD,BLR,2024-03-03,99,A320,261,142,849097.03,1503697.6
1899,CCU-DXB,CCU,DXB,2023-01-03,167,B777,297,261,2031863.75,609034.74
1900,BLR-DXB,BLR,DXB,2024-06-01,340,ATR72,200,185,1471752.23,919455.1
1901,JFK-HYD,JFK,HYD,2024-03-21,848,A320,216,201,970802.32,894350.58
1902,SIN-BOM,SIN,BOM,2023-10-19,400,A320,204,200,1077859.83,1164717.06
1903,SIN-DXB,SIN,DXB,2024-04-19,683,ATR72,159,90,615925.37,346934.37
1904,MAA-CCU,MAA,CCU,2023-02-09,896,B737,271,198,550240.69,662667.81
1905,LHR-HYD,LHR,HYD,2023-02-11,287,B777,161,100,101575.29,176477.78
1906,DEL-CCU,DEL,CCU,2024-03-02,76,ATR72,287,253,1610966.05,1631756.23
1907,JFK-BOM,JFK,BOM,2024-05-23,654,B737,236,219,1065766.74,1329620.17
1908,HYD-SIN,HYD,SIN,2023-12-03,241,ATR72,267,101,111047.43,924595.1
1909,CCU-HYD,CCU,HYD,2024-05-06,81,A320,133,83,181202.15,347444.29
1910,MAA-SIN,MAA,SIN,2023-06-15,496,B737,286,91,321230.67,1585462.38
1911,MAA-CCU,MAA,CCU,2023-03-12,138,B737,131,50,383754.94,158390.8
1912,MAA-BLR,MAA,BLR,2023-04-27,843,B777,186,81,364762.56,1111942.61
1913,LHR-SIN,LHR,SIN,2024-06-07,185,B777,271,207,610257.52,356707.06
1914,DEL-DXB,DEL,DXB,2023-06-30,457,B737,239,114,692801.56,1541001.16
1915,JFK-DEL,JFK,DEL,2023-03-06,226,B737,187,91,423569.23,949040.85
1916,HYD-LHR,HYD,LHR,2023-12-26,90,A380,199,160,275997.71,791423.49
1917,DXB-HYD,DXB,HYD,2023-06-21,254,ATR72,263,173,1109664.15,1429655.62
